2024-04-01T08:40:52.916Z, success, 1.2780
2024-04-02T08:40:52.916Z, success, 1.2780
2024-04-03T08:40:52.916Z, success, 1.2780
2024-04-04T08:40:52.916Z, success, 1.2780
2024-04-05T08:40:52.916Z, success, 1.2780
2024-04-06T08:40:52.916Z, success, 1.2780
2024-04-07T08:40:52.916Z, success, 1.2780
2024-04-08T08:40:52.916Z, success, 1.2780
2024-04-09T08:40:52.916Z, success, 1.2780
2024-04-10T08:40:52.916Z, success, 1.2780
2024-04-11T08:40:52.916Z, success, 1.2780
2024-04-12T08:40:52.916Z, success, 1.2780
2024-04-13T08:40:52.916Z, success, 1.2780
2024-04-14T08:40:52.916Z, success, 1.2780
2024-04-15T08:40:52.916Z, success, 1.2780
2024-04-16T08:40:52.916Z, success, 1.2780
2024-04-17T08:40:52.916Z, success, 1.2780
2024-04-18T08:40:52.916Z, success, 1.2780
2024-04-19T08:40:52.916Z, success, 1.2780
2024-04-20T08:40:52.916Z, success, 1.2780
2024-04-21T08:40:52.916Z, success, 1.2780
2024-04-22T08:40:52.916Z, success, 1.2780
2024-04-23T08:40:52.916Z, success, 1.2780
2024-04-24T08:40:52.916Z, success, 1.2780
2024-04-25T08:40:52.916Z, success, 1.2780
2024-04-26T08:40:52.916Z, success, 1.2780
2024-04-27T08:40:52.916Z, success, 1.2780
2024-04-28T08:40:52.916Z, success, 1.2780
2024-04-29T08:40:52.916Z, success, 1.2780
2024-04-30T08:40:52.916Z, success, 1.2780
2024-05-01T08:40:52.916Z, success, 1.2780
2024-05-02T08:40:52.916Z, success, 1.2780
2024-05-03T08:40:52.916Z, success, 1.2780
2024-05-04T08:40:52.916Z, success, 1.2780
2024-05-05T08:40:52.916Z, success, 1.2780
2024-05-06T08:40:52.916Z, success, 1.2780
2024-05-07T08:40:52.916Z, success, 1.2780
2024-05-07T12:29:33.409Z, success, 1.2800
2024-05-08T00:58:08.683Z, success, 1.2630
2024-05-08T12:30:46.861Z, success, 1.0810
2024-05-09T01:09:52.111Z, success, 1.1250
2024-05-09T12:29:24.507Z, success, 1.3550
2024-05-10T01:10:31.707Z, success, 1.7320
2024-05-10T12:29:25.826Z, success, 1.7110
2024-05-11T01:09:33.545Z, success, 1.6610
2024-05-11T12:28:06.359Z, success, 1.1430
2024-05-12T01:15:57.529Z, success, 1.2880
2024-05-12T12:29:45.694Z, success, 1.8010
2024-05-13T01:12:14.851Z, success, 1.1880
2024-05-13T12:31:10.223Z, success, 1.2390
2024-05-14T01:10:40.355Z, success, 1.2660
2024-05-14T12:31:42.674Z, success, 1.3620
2024-05-15T01:11:10.141Z, success, 1.2370
2024-05-15T12:32:26.226Z, success, 1.3270
2024-05-16T01:11:04.341Z, success, 1.4020
2024-05-16T12:31:22.944Z, success, 1.7620
2024-05-17T01:11:29.193Z, success, 1.1340
2024-05-17T12:29:53.654Z, success, 1.1690
2024-05-18T01:10:07.097Z, success, 1.0780
2024-05-18T12:28:48.493Z, success, 1.6050
2024-05-19T01:15:36.692Z, success, 1.2500
2024-05-19T12:29:10.634Z, success, 1.2350
2024-05-20T01:11:31.581Z, success, 1.6660
2024-05-20T12:32:59.104Z, success, 1.6370
2024-06-20T01:12:36.947Z, success, 1.6110
2024-06-20T12:31:56.347Z, success, 1.2780
2024-06-21T01:13:09.047Z, success, 1.8930
2024-06-21T12:31:34.752Z, success, 1.3420
2024-06-22T01:12:48.947Z, success, 1.3630
2024-06-22T12:29:52.640Z, success, 1.3410
2024-06-23T01:18:24.489Z, success, 1.3970
2024-06-23T12:30:24.491Z, success, 1.4860
2024-06-24T01:15:19.508Z, success, 1.5160
2024-06-24T12:33:04.077Z, success, 1.1950
2024-06-25T01:14:15.278Z, success, 1.8780
2024-06-25T12:32:25.025Z, success, 1.7600
2024-06-26T01:14:12.172Z, success, 1.7850
2024-06-26T12:33:58.492Z, success, 1.2340
2024-06-27T01:14:29.387Z, success, 1.0990
2024-06-27T12:32:49.598Z, success, 1.0500
2024-06-28T01:14:25.613Z, success, 0.9820
2024-06-28T12:32:35.761Z, success, 1.6920
2024-06-29T01:13:17.183Z, success, 1.3040
2024-06-29T12:31:06.276Z, success, 1.1280
2024-06-30T01:20:14.750Z, success, 1.8730
2024-06-30T12:30:53.229Z, success, 0.9430
2024-07-01T01:22:28.844Z, success, 0.9700
2024-07-01T12:34:26.929Z, success, 1.2170
2024-07-02T01:15:01.890Z, success, 1.4870
2024-07-02T12:31:37.558Z, success, 1.5730
2024-07-03T01:14:39.137Z, success, 1.3110
2024-07-03T12:33:07.717Z, success, 1.7820
2024-07-04T01:14:58.278Z, success, 1.1920
2024-07-04T12:32:44.754Z, success, 1.8510
2024-07-05T01:14:54.679Z, success, 1.2540
2024-07-05T12:31:57.049Z, success, 1.7860
2024-07-06T01:13:02.186Z, success, 1.2880
2024-07-06T12:30:04.949Z, success, 1.1050
2024-07-07T01:21:05.429Z, success, 1.2120
2024-07-07T12:30:25.404Z, success, 1.3320
2024-07-08T01:17:14.819Z, success, 1.0150
2024-07-08T12:33:50.917Z, success, 1.6670
2024-07-09T01:15:55.776Z, success, 1.0390
2024-07-09T12:34:29.090Z, success, 1.3270
2024-07-10T01:16:21.641Z, success, 1.6910
2024-07-10T12:33:36.420Z, success, 1.2070
2024-07-11T01:16:32.908Z, success, 1.1510
2024-07-11T12:33:24.843Z, success, 1.6470
2024-07-12T01:15:14.113Z, success, 1.3020
2024-07-12T12:33:38.976Z, success, 1.0470
2024-07-13T01:16:17.181Z, success, 1.7520
2024-07-13T12:30:04.108Z, success, 1.4150
2024-07-14T01:21:53.869Z, success, 1.0250
2024-07-14T12:43:36.979Z, success, 1.7760
2024-07-15T01:18:12.948Z, success, 1.3310
2024-07-15T12:34:11.275Z, success, 1.7250
2024-07-16T01:17:47.579Z, success, 1.3950
2024-07-16T12:32:35.140Z, success, 1.1000
2024-07-17T01:16:40.322Z, success, 1.1530
2024-07-17T12:33:39.834Z, success, 1.5260
2024-07-18T01:15:21.734Z, success, 1.2820
2024-07-18T12:34:15.908Z, success, 1.3540
2024-07-19T01:24:37.683Z, success, 1.5150
2024-07-19T12:32:31.229Z, success, 1.3710
2024-07-20T01:14:56.412Z, success, 1.5070
2024-07-20T12:30:42.146Z, success, 1.2200
2024-07-21T01:21:58.209Z, success, 1.4210
2024-07-21T12:31:42.443Z, success, 1.8630
